hour_of_day,day_of_week,is_off_hours,severity,category_risk,role_risk_score,status_risk,bytes_zscore,user_event_count,user_patient_access_count,user_failed_login_count,is_anomaly
17,4,0,5,2,2,3,-0.1062,186,42,7,0
17,4,0,1,2,2,0,-0.0897,174,41,9,0
17,4,0,1,3,2,3,-0.1037,180,41,8,0
17,4,0,4,2,2,3,-0.115,170,43,8,1
17,4,0,2,1,1,0,-0.1247,175,52,8,0
17,4,0,2,1,3,3,-0.1009,158,32,11,0
17,4,0,3,1,3,2,-0.1204,192,43,14,0
17,4,0,4,3,2,3,-0.1124,157,41,10,0
18,4,0,5,2,3,3,-0.0999,169,46,5,1
18,4,0,4,2,4,3,-0.0895,168,41,9,1
18,4,0,1,2,3,0,-0.0908,193,40,8,0
18,4,0,1,3,3,3,-0.1016,176,44,11,0
18,4,0,3,4,2,2,-0.1242,163,34,10,0
18,4,0,1,2,2,0,-0.1222,167,36,16,0
18,4,0,3,4,2,0,-0.1127,181,46,12,0
18,4,0,2,1,3,0,-0.1039,176,44,11,0
18,4,0,3,4,2,2,-0.098,162,45,10,0
18,4,0,2,4,3,2,-0.1002,159,36,11,0
18,4,0,4,3,3,5,-0.1135,175,44,16,0
18,4,0,2,2,2,0,-0.099,199,39,12,0
18,4,0,3,2,2,5,-0.1219,192,41,12,0
18,4,0,4,2,2,3,-0.1018,170,43,8,0
18,4,0,3,2,3,0,-0.1184,177,49,9,0
18,4,0,1,4,2,0,-0.1094,170,43,8,0
18,4,0,4,4,2,0,-0.1154,164,28,10,0
18,4,0,4,1,4,3,-0.125,169,49,8,1
18,4,0,1,3,4,3,-0.1171,169,49,8,0
18,4,0,4,4,3,0,12.7901,165,33,10,1
18,4,0,1,3,3,3,-0.1183,192,43,14,0
18,4,0,2,2,3,0,-0.1191,179,41,9,0
18,4,0,2,3,2,3,-0.1068,168,47,13,0
18,4,0,3,4,2,0,-0.1076,181,46,12,0
18,4,0,1,1,2,0,-0.1062,164,28,10,0
18,4,0,2,2,2,0,-0.0984,151,30,9,0
18,4,0,2,3,2,3,-0.1044,164,36,11,0
18,4,0,2,3,4,0,-0.1189,169,49,8,0
18,4,0,5,3,3,5,-0.1078,172,41,5,1
18,4,0,1,2,4,0,-0.101,165,38,8,0
18,4,0,1,4,2,0,-0.1145,192,41,12,0
18,4,0,2,1,3,1,-0.1217,176,44,11,0
18,4,0,3,4,2,0,-0.1075,164,36,11,0
18,4,0,5,2,2,5,-0.1257,150,37,3,0
18,4,0,3,2,3,3,-0.0872,163,37,6,0
18,4,0,3,1,2,2,-0.1166,146,36,10,0
18,4,0,4,1,2,3,-0.1164,151,30,9,0
18,4,0,2,4,2,0,-0.112,186,42,7,0
18,4,0,2,2,3,0,-0.1078,175,44,16,0
18,4,0,2,1,2,1,-0.1243,158,45,15,0
19,4,0,1,4,3,0,-0.104,163,37,6,0
19,4,0,1,1,2,1,-0.103,165,36,8,0
19,4,0,4,4,4,2,-0.0948,168,41,9,0
19,4,0,2,4,2,2,-0.1227,158,45,15,0
19,4,0,1,1,3,0,-0.1012,192,43,14,0
19,4,0,1,1,2,0,-0.0885,164,28,10,0
19,4,0,1,3,3,0,-0.1008,177,49,9,0
19,4,0,1,2,2,0,-0.0922,167,36,16,0
19,4,0,1,1,2,0,-0.0828,165,44,12,0
19,4,0,5,2,2,3,-0.1134,157,41,10,0
19,4,0,2,4,2,0,-0.0753,151,30,9,0
19,4,0,4,2,2,3,-0.1085,150,37,3,1
19,4,0,2,1,3,2,-0.1142,192,43,14,0
19,4,0,4,3,1,5,-0.111,189,49,15,0
19,4,0,2,4,2,0,-0.0993,165,36,8,0
19,4,0,4,3,3,5,-0.0992,192,43,14,0
19,4,0,1,2,2,3,-0.1012,165,44,12,0
19,4,0,5,2,2,3,-0.1087,167,34,8,1
19,4,0,3,1,2,3,-0.1071,164,36,11,0
19,4,0,4,1,2,3,-0.0916,167,36,16,0
19,4,0,2,1,2,0,-0.1182,150,37,3,0
19,4,0,1,2,3,0,-0.1245,193,40,8,0
19,4,0,1,2,2,3,-0.0976,204,49,9,0
19,4,0,4,1,4,3,-0.086,158,33,11,1
19,4,0,2,3,2,3,-0.1087,163,34,10,0
19,4,0,2,3,2,0,-0.0919,178,44,11,0
19,4,0,3,4,3,2,-0.1142,161,39,7,0
19,4,0,1,3,3,3,-0.1102,165,33,10,0
19,4,0,1,3,2,0,-0.1045,165,36,8,0
19,4,0,3,2,3,2,-0.097,165,33,10,0
19,4,0,2,3,3,3,-0.1251,192,49,7,0
19,4,0,5,4,3,0,6.7232,169,42,4,1
19,4,0,4,3,2,5,-0.1152,165,44,12,0
19,4,0,3,2,1,0,-0.0955,168,31,8,0
20,4,0,5,2,3,4,-0.1076,193,40,8,0
20,4,0,4,4,3,0,-0.1132,177,49,9,0
20,4,0,3,4,1,2,-0.1127,155,44,7,0
20,4,0,2,4,3,0,-0.1149,192,49,7,0
20,4,0,2,1,2,0,-0.1156,174,41,9,0
20,4,0,1,3,3,3,-0.107,161,39,7,0
20,4,0,3,2,2,0,-0.1218,165,36,8,0
20,4,0,1,2,3,2,-0.1055,159,36,11,0
20,4,0,1,2,2,0,-0.1082,167,45,7,0
20,4,0,1,3,2,0,-0.1206,165,44,12,0
20,4,0,2,4,2,0,-0.0903,165,36,8,0
20,4,0,3,4,3,2,-0.1232,161,39,7,0
20,4,0,2,3,2,3,-0.1057,192,41,12,0
20,4,0,3,4,3,0,-0.094,177,49,9,0
20,4,0,3,1,2,3,-0.0973,173,50,8,0
20,4,0,2,3,3,3,-0.0941,169,46,5,0
20,4,0,3,4,2,2,-0.1205,178,44,11,0
20,4,0,1,2,3,0,-0.1104,173,35,9,0
20,4,0,1,2,4,0,-0.1255,160,34,11,0
20,4,0,4,4,2,2,-0.1021,157,44,18,0
20,4,0,4,3,3,3,-0.108,184,38,7,0
20,4,0,4,2,2,3,-0.1244,167,34,8,0
20,4,0,1,3,2,3,-0.0983,180,41,8,0
20,4,0,1,3,3,0,-0.0915,165,33,10,0
20,4,0,1,2,2,2,-0.1243,164,28,10,0
20,4,0,1,1,1,0,-0.1017,168,31,8,0
20,4,0,5,2,2,4,-0.1074,199,39,12,0
20,4,0,2,2,4,0,-0.1036,165,38,8,0
20,4,0,4,1,3,3,-0.1158,184,38,7,0
20,4,0,2,2,3,0,-0.0947,184,38,7,0
20,4,0,2,2,2,0,-0.1129,165,44,12,0
20,4,0,2,4,4,0,-0.0819,160,34,11,0
20,4,0,1,1,3,0,-0.0876,173,35,9,0
20,4,0,2,1,4,1,-0.127,158,33,11,0
20,4,0,2,1,2,0,-0.0982,164,28,10,0
20,4,0,3,2,2,0,-0.11,164,28,10,0
20,4,0,1,1,2,0,-0.0896,181,46,12,0
20,4,0,5,3,2,3,-0.1182,173,50,8,0
20,4,0,1,3,2,0,-0.1235,186,42,7,0
20,4,0,1,1,3,1,-0.1039,164,39,8,0
20,4,0,5,2,4,3,-0.0727,168,41,9,0
21,4,0,1,1,1,1,-0.1117,151,41,14,0
21,4,0,2,4,4,0,-0.0837,168,41,9,0
21,4,0,1,3,2,0,-0.1261,185,47,7,0
21,4,0,4,3,4,3,-0.1123,169,49,8,0
21,4,0,3,2,2,4,-0.1005,164,28,10,0
21,4,0,2,2,2,0,-0.1137,158,45,15,0
21,4,0,5,2,2,4,-0.1053,178,44,11,0
21,4,0,2,1,2,0,-0.0988,167,34,8,0
21,4,0,1,3,2,0,-0.1057,157,44,18,0
21,4,0,4,3,2,3,-0.1271,150,37,3,0
21,4,0,1,2,3,0,-0.0925,164,39,8,0
21,4,0,3,4,3,0,-0.1042,172,47,9,0
21,4,0,5,3,3,3,-0.0789,184,38,7,0
21,4,0,5,3,2,3,-0.1172,204,49,9,0
21,4,0,1,3,2,0,-0.1145,192,41,12,0
21,4,0,1,3,2,0,-0.1207,157,39,9,0
21,4,0,1,3,3,0,-0.1157,167,34,17,0
21,4,0,3,4,2,2,-0.1255,163,34,10,0
21,4,0,2,2,3,0,-0.0963,179,41,9,0
21,4,0,2,3,2,3,-0.1052,204,49,9,0
21,4,0,1,1,2,0,-0.1152,184,57,6,0
21,4,0,1,2,3,0,-0.1247,165,25,16,0
21,4,0,5,4,1,0,-0.1013,169,42,4,1
21,4,0,1,1,3,0,-0.1002,179,41,9,0
21,4,0,1,3,1,3,-0.0951,168,31,8,0
21,4,0,3,4,2,2,-0.0833,146,36,10,0
21,4,0,5,2,2,4,-0.1152,167,34,8,0
21,4,0,2,2,2,0,-0.1094,174,41,9,0
21,4,0,1,2,2,2,-0.1154,185,47,7,0
21,4,0,4,3,2,5,-0.1088,192,41,12,0
21,4,0,3,2,2,0,-0.1091,173,50,8,0
21,4,0,1,1,3,0,-0.1119,174,46,9,0
21,4,0,4,2,3,4,-0.1117,158,32,11,0
21,4,0,1,2,2,0,-0.1153,185,47,7,0
21,4,0,3,2,3,3,-0.1145,193,47,10,1
21,4,0,3,3,2,0,-0.1051,167,36,16,0
22,4,0,3,4,3,2,-0.1273,175,44,16,0
22,4,0,3,4,2,0,-0.1019,150,37,3,0
22,4,0,4,4,2,2,-0.1078,192,41,12,0
22,4,0,5,3,3,5,-0.1258,193,40,8,1
22,4,0,1,2,2,0,-0.085,165,36,8,0
22,4,0,2,1,1,2,-0.1243,155,44,7,0
22,4,0,5,2,2,3,-0.0914,191,47,14,1
22,4,0,2,3,2,3,-0.1156,165,36,8,0
22,4,0,4,4,4,0,-0.1181,158,33,11,0
22,4,0,1,3,2,3,-0.1097,184,57,6,0
22,4,0,4,1,2,3,-0.0922,158,45,15,0
22,4,0,4,3,3,3,-0.0721,173,35,9,0
22,4,0,2,4,1,0,-0.1153,189,49,15,0
22,4,0,1,1,3,0,-0.1038,175,44,16,0
22,4,0,1,4,2,0,-0.1238,162,45,10,0
22,4,0,1,1,3,1,-0.0941,165,25,16,0
22,4,0,5,3,3,5,-0.1136,169,42,4,0
22,4,0,1,1,2,0,-0.1058,181,46,12,0
22,4,0,1,3,3,0,-0.1231,184,38,7,0
22,4,0,4,2,1,4,-0.1116,189,49,15,0
22,4,0,2,3,3,0,-0.1019,193,40,8,0
22,4,0,4,2,4,3,-0.1179,160,34,11,0
22,4,0,1,2,3,0,-0.1041,159,36,11,0
22,4,0,1,2,3,0,-0.1059,164,39,8,0
22,4,0,5,2,2,5,-0.0973,164,28,10,0
22,4,0,3,3,2,3,-0.1214,150,37,3,0
22,4,0,5,2,2,3,-0.1187,191,47,14,0
22,4,0,1,1,3,1,-0.098,168,44,7,0
22,4,0,2,3,2,0,-0.1165,162,45,10,0
22,4,0,5,2,1,4,-0.1251,189,49,15,0
22,4,0,3,4,2,2,-0.1238,180,41,8,0
22,4,0,1,1,2,0,-0.1265,164,28,10,0
22,4,0,3,2,2,0,-0.121,167,34,8,0
22,4,0,5,2,2,4,-0.1158,174,41,9,0
22,4,0,3,2,3,5,-0.0962,193,47,10,0
22,4,0,2,3,2,3,-0.0903,199,39,12,0
22,4,0,1,3,3,3,-0.1223,174,46,9,0
22,4,0,2,2,3,3,-0.0932,193,46,16,0
23,4,0,2,4,3,0,-0.1238,193,40,8,0
23,4,0,2,2,2,2,-0.1185,204,49,9,0
23,4,0,3,2,4,0,-0.1112,165,38,8,0
23,4,0,3,2,3,0,-0.0946,161,39,7,0
23,4,0,1,2,3,2,-0.1084,169,42,4,0
23,4,0,2,4,3,0,-0.1238,184,38,7,0
23,4,0,3,4,3,0,-0.1256,194,40,20,0
23,4,0,2,4,2,0,-0.1181,181,46,12,0
23,4,0,4,3,3,3,-0.0978,159,36,11,0
23,4,0,2,2,3,0,-0.112,182,45,8,0
23,4,0,5,1,2,3,-0.1164,180,41,8,1
23,4,0,1,1,1,0,-0.1085,175,52,8,0
23,4,0,1,1,2,0,-0.1174,164,28,10,0
23,4,0,5,2,3,3,-0.1264,169,46,5,1
23,4,0,4,2,2,4,-0.123,163,34,10,0
23,4,0,2,2,2,0,-0.0933,157,39,9,0
23,4,0,1,3,1,3,-0.1116,168,31,8,0
23,4,0,1,4,1,0,-0.1233,155,44,7,0
23,4,0,5,2,1,3,-0.1267,189,49,15,1
23,4,0,1,2,3,0,-0.1127,179,41,9,0
23,4,0,1,4,3,0,-0.1021,168,44,7,0
23,4,0,3,2,3,2,-0.0912,177,37,16,0
23,4,0,2,2,2,0,-0.0918,151,30,9,0
23,4,0,1,2,3,0,-0.1267,163,37,6,0
23,4,0,4,2,3,4,-0.0922,161,39,7,0
23,4,0,5,4,2,2,8.3742,174,41,9,1
23,4,0,1,3,2,0,-0.1263,192,41,12,0
23,4,0,1,2,3,0,-0.1056,177,37,16,0
23,4,0,5,2,3,3,-0.1137,184,38,7,1
23,4,0,2,1,2,2,-0.1064,199,39,12,0
23,4,0,1,2,2,0,-0.1193,174,41,9,0
23,4,0,2,1,2,0,-0.1251,167,45,7,0
0,5,1,5,3,3,5,-0.1118,146,30,6,1
0,5,1,1,1,2,0,-0.1027,181,46,12,0
0,5,1,1,1,2,0,-0.1165,167,36,16,0
0,5,1,3,3,3,0,-0.1137,169,46,5,0
0,5,1,4,4,2,2,12.4811,167,36,16,1
0,5,1,5,3,2,3,-0.115,165,44,12,0
0,5,1,2,4,3,2,-0.1166,193,47,10,0
0,5,1,1,2,3,0,-0.1219,169,42,4,0
0,5,1,1,1,3,0,-0.1135,184,38,7,0
0,5,1,4,3,2,3,-0.1245,157,39,9,0
0,5,1,2,3,2,0,-0.1269,158,45,15,0
0,5,1,4,1,2,3,-0.1147,181,46,12,0
0,5,1,4,3,2,3,-0.117,184,57,6,0
0,5,1,1,1,2,0,-0.119,157,39,9,0
0,5,1,2,4,2,2,-0.094,170,43,8,0
0,5,1,3,4,2,0,-0.0962,181,46,12,0
0,5,1,1,3,2,3,-0.11,185,47,7,0
0,5,1,1,2,3,3,-0.1257,172,41,5,0
0,5,1,3,2,3,3,-0.0919,193,46,16,0
0,5,1,1,1,2,0,-0.1199,164,36,11,0
0,5,1,4,1,2,3,-0.1249,146,36,10,0
0,5,1,2,1,4,3,-0.1207,160,34,11,0
0,5,1,2,2,3,0,-0.0975,172,47,9,0
0,5,1,1,1,3,0,-0.1085,163,37,6,0
0,5,1,3,3,3,0,-0.0861,172,47,9,0
0,5,1,1,3,3,0,-0.1179,182,45,8,0
0,5,1,1,2,2,0,-0.0974,199,39,12,0
0,5,1,1,1,4,0,-0.0908,158,33,11,0
0,5,1,3,2,2,4,-0.1213,151,30,9,0
0,5,1,4,4,2,2,-0.1001,204,49,9,0
0,5,1,1,2,1,0,-0.1251,189,49,15,0
0,5,1,5,4,1,2,-0.1251,169,46,5,1
0,5,1,3,4,2,2,-0.1131,170,43,8,0
0,5,1,1,1,3,0,-0.1109,175,44,16,0
0,5,1,1,1,2,0,-0.1063,192,41,12,0
0,5,1,4,4,4,2,-0.0923,165,38,8,0
1,5,1,1,1,3,0,-0.1216,146,30,6,0
1,5,1,3,4,3,0,-0.0917,193,46,16,1
1,5,1,1,3,4,3,-0.1146,168,41,9,0
1,5,1,2,4,2,0,-0.1212,204,49,9,1
1,5,1,3,2,3,5,-0.0985,164,39,8,0
1,5,1,1,2,3,0,-0.1122,193,40,8,0
1,5,1,1,3,4,3,-0.1081,168,41,9,0
1,5,1,2,4,3,0,-0.1019,159,36,11,0
1,5,1,5,3,3,5,-0.1074,193,46,16,1
1,5,1,4,2,3,3,-0.0861,184,38,7,0
1,5,1,3,1,3,3,-0.1191,192,43,14,0
1,5,1,1,3,1,3,-0.1033,189,49,15,0
1,5,1,2,4,3,2,-0.107,184,38,7,0
1,5,1,4,1,2,3,-0.1157,167,36,16,0
1,5,1,1,2,3,0,-0.1242,193,47,10,0
1,5,1,3,4,2,2,-0.1214,199,39,12,0
1,5,1,2,4,2,0,-0.1221,204,49,9,0
1,5,1,1,4,3,0,-0.107,175,44,16,0
1,5,1,4,3,2,5,-0.1234,146,36,10,0
1,5,1,4,1,2,2,-0.1226,199,39,12,0
1,5,1,1,3,3,3,-0.1264,173,35,9,0
1,5,1,2,4,4,0,-0.0777,158,33,11,0
1,5,1,5,4,1,0,-0.1126,169,42,4,1
1,5,1,2,3,2,0,-0.1186,157,41,10,0
1,5,1,5,2,3,3,-0.1185,167,34,17,0
1,5,1,4,2,4,3,-0.0926,168,41,9,0
1,5,1,2,2,3,0,-0.1016,175,44,16,0
1,5,1,1,3,2,0,-0.0834,168,47,13,0
1,5,1,3,4,3,0,-0.1016,179,41,9,1
1,5,1,2,3,3,3,-0.0855,184,38,7,0
1,5,1,3,4,2,0,-0.1126,158,45,15,0
1,5,1,5,3,3,5,-0.0926,172,47,9,0
1,5,1,4,3,4,5,-0.1232,169,49,8,0
1,5,1,3,4,3,2,-0.1107,159,36,11,0
1,5,1,1,2,4,0,-0.1197,168,41,9,0
1,5,1,3,4,2,0,-0.0892,184,57,6,0
1,5,1,1,2,3,0,-0.0873,167,34,17,0
1,5,1,3,3,2,3,-0.0992,174,41,9,0
1,5,1,3,2,2,2,-0.1262,167,34,8,0
2,5,1,3,2,2,4,-0.1207,164,36,11,0
2,5,1,1,1,3,0,-0.1205,173,35,9,0
2,5,1,1,1,2,0,-0.0933,180,41,8,0
2,5,1,3,4,3,0,-0.1263,163,37,6,1
2,5,1,1,1,2,1,-0.1037,164,28,10,0
2,5,1,3,3,3,3,-0.111,194,40,20,0
2,5,1,1,2,1,0,-0.1199,189,49,15,0
2,5,1,1,3,3,0,-0.1032,146,30,6,0
2,5,1,4,4,4,2,-0.126,169,49,8,0
2,5,1,5,3,3,3,-0.1092,194,40,20,0
2,5,1,3,1,1,3,-0.0898,168,31,8,0
2,5,1,4,3,2,3,-0.0867,151,30,9,0
2,5,1,1,2,3,0,-0.113,172,47,9,0
2,5,1,3,4,3,0,-0.1207,177,49,9,0
2,5,1,2,2,3,3,-0.0804,159,36,11,0
2,5,1,2,1,1,2,-0.0842,151,41,14,0
2,5,1,1,1,1,1,-0.0896,151,41,14,0
2,5,1,5,3,2,5,-0.1195,164,28,10,1
2,5,1,3,1,3,3,-0.0909,177,37,16,1
2,5,1,4,2,3,5,-0.0966,194,40,20,0
2,5,1,2,2,3,0,-0.1086,177,49,9,0
2,5,1,1,1,2,0,-0.1057,167,45,7,0
2,5,1,4,1,3,3,-0.1213,177,37,16,0
2,5,1,4,4,2,2,-0.1163,157,44,18,0
2,5,1,5,2,2,3,-0.0955,199,39,12,1
2,5,1,5,2,2,3,-0.1111,168,47,13,0
2,5,1,2,4,2,0,-0.1157,181,46,12,1
2,5,1,2,2,1,0,-0.1068,168,31,8,0
2,5,1,2,2,2,0,-0.1054,167,36,16,0
2,5,1,1,3,2,3,-0.1051,184,57,6,0
2,5,1,4,2,3,4,-0.1028,177,37,16,0
2,5,1,2,2,2,0,-0.0994,157,39,9,0
2,5,1,3,2,2,3,-0.1105,184,57,6,0
2,5,1,5,2,3,3,-0.1199,184,38,7,1
2,5,1,2,4,3,2,-0.0974,168,44,7,0
2,5,1,5,2,3,3,-0.1172,193,47,10,1
2,5,1,1,1,2,1,-0.1135,167,45,7,0
2,5,1,3,2,3,5,-0.1244,169,46,5,0
2,5,1,4,1,3,3,-0.108,193,46,16,1
2,5,1,3,2,3,3,-0.1111,169,46,5,0
3,5,1,1,2,4,0,-0.1256,169,49,8,0
3,5,1,1,3,3,0,-0.1174,161,39,7,0
3,5,1,2,2,2,0,-0.1122,165,36,8,0
3,5,1,5,2,1,3,-0.1237,168,31,8,0
3,5,1,4,3,3,5,-0.0908,175,44,16,0
3,5,1,4,2,3,3,-0.1116,169,42,4,0
3,5,1,5,3,3,5,-0.1133,192,49,7,1
3,5,1,1,3,3,3,-0.1128,164,39,8,0
3,5,1,2,3,3,0,-0.1216,184,38,7,0
3,5,1,4,4,2,2,-0.0907,157,41,10,0
3,5,1,1,3,3,3,-0.124,193,40,8,0
3,5,1,1,3,3,3,-0.1059,192,43,14,0
3,5,1,1,4,3,0,-0.1215,177,37,16,0
3,5,1,3,1,3,2,-0.0946,146,30,6,0
3,5,1,5,2,1,4,-0.094,175,52,8,0
3,5,1,3,4,2,0,-0.1263,174,41,9,0
3,5,1,2,1,3,0,-0.1089,194,40,20,0
3,5,1,1,3,2,0,-0.1255,146,36,10,0
3,5,1,4,1,2,2,-0.096,192,41,12,0
3,5,1,2,2,2,0,-0.1256,204,49,9,0
3,5,1,1,3,2,3,-0.0998,157,41,10,0
3,5,1,3,3,2,3,-0.1135,167,45,7,0
3,5,1,5,2,3,4,-0.1148,193,46,16,0
3,5,1,3,2,2,0,-0.0888,191,47,14,0
3,5,1,5,2,2,3,-0.1224,165,36,8,0
3,5,1,2,4,2,0,-0.0751,146,36,10,0
3,5,1,2,2,2,2,-0.1011,192,41,12,0
3,5,1,4,1,3,3,-0.1036,177,37,16,0
3,5,1,1,1,3,0,-0.1246,176,44,11,0
3,5,1,4,4,2,0,4.4239,186,42,7,1
3,5,1,5,2,3,3,-0.0972,164,39,8,1
3,5,1,3,2,3,0,-0.0915,177,37,16,0
3,5,1,1,3,1,0,-0.0904,168,31,8,0
3,5,1,4,4,3,0,-0.1198,164,39,8,0
3,5,1,3,4,2,2,-0.0754,186,42,7,0
3,5,1,1,1,2,0,-0.0972,157,39,9,0
3,5,1,3,4,2,0,-0.1225,192,41,12,1
3,5,1,4,4,2,2,-0.1003,165,36,8,0
3,5,1,2,4,4,0,-0.1153,169,49,8,1
3,5,1,2,1,2,3,-0.084,167,36,16,0
3,5,1,4,2,1,4,-0.1218,155,44,7,0
3,5,1,3,2,2,2,-0.113,185,47,7,0
3,5,1,5,3,2,5,-0.0973,178,44,11,0
3,5,1,5,1,3,3,-0.0851,194,40,20,1
3,5,1,1,1,2,0,-0.1002,186,42,7,0
4,5,1,2,3,3,0,-0.0964,173,35,9,0
4,5,1,2,4,3,0,-0.1109,161,39,7,1
4,5,1,5,3,3,5,-0.0905,177,37,16,0
4,5,1,4,2,2,4,-0.1112,204,49,9,0
4,5,1,1,1,3,0,-0.1206,194,40,20,0
4,5,1,3,4,1,0,-0.1045,175,52,8,0
4,5,1,2,4,2,2,-0.1105,184,57,6,0
4,5,1,2,4,3,0,-0.1098,146,30,6,0
4,5,1,2,3,3,3,-0.1272,172,41,5,0
4,5,1,3,4,2,0,-0.0821,146,36,10,0
4,5,1,4,4,3,0,0.1393,176,44,11,1
4,5,1,4,1,1,3,-0.0922,175,52,8,0
4,5,1,2,3,4,3,-0.1202,158,33,11,0
4,5,1,3,4,2,0,-0.1141,191,47,14,0
4,5,1,2,2,4,0,-0.1074,158,33,11,0
4,5,1,2,4,2,2,-0.1249,168,47,13,0
4,5,1,2,4,3,0,-0.0946,169,46,5,1
4,5,1,1,1,2,0,-0.101,167,36,16,0
4,5,1,1,1,3,0,-0.1109,193,47,10,0
4,5,1,1,4,3,0,-0.1177,161,39,7,0
4,5,1,1,3,3,3,-0.1014,169,42,4,0
4,5,1,4,4,1,0,0.0308,168,31,8,1
4,5,1,2,3,1,3,-0.0996,168,31,8,0
4,5,1,5,4,1,2,-0.116,189,49,15,1
4,5,1,1,1,3,1,-0.1109,177,37,16,0
4,5,1,2,2,3,0,-0.1047,159,36,11,0
4,5,1,3,2,2,4,-0.1111,185,47,7,0
4,5,1,4,3,2,3,-0.0812,170,43,8,0
4,5,1,2,2,2,0,-0.1041,167,34,8,0
4,5,1,2,2,2,3,-0.1217,192,41,12,0
4,5,1,2,3,1,0,-0.103,168,31,8,0
4,5,1,1,2,1,0,-0.1157,168,31,8,0
5,5,1,3,4,3,0,0.2252,177,49,9,1
5,5,1,1,4,3,0,-0.1226,192,43,14,0
5,5,1,5,2,2,3,-0.0753,186,42,7,1
5,5,1,1,2,3,0,-0.1095,158,32,11,0
5,5,1,1,4,3,0,-0.1252,172,47,9,0
5,5,1,1,3,3,0,-0.1223,193,40,8,0
5,5,1,2,4,2,0,-0.1189,164,28,10,0
5,5,1,1,2,3,0,-0.0795,193,46,16,0
5,5,1,3,2,2,2,-0.1221,185,47,7,0
5,5,1,2,2,1,0,-0.1219,175,52,8,0
5,5,1,3,3,2,0,-0.1165,164,28,10,0
5,5,1,2,2,3,0,-0.114,165,33,10,0
5,5,1,4,4,2,0,-0.0937,167,36,16,0
5,5,1,2,3,3,0,-0.1075,192,49,7,0
5,5,1,1,1,2,0,-0.0946,178,44,11,0
5,5,1,1,1,3,1,-0.1122,159,36,11,0
5,5,1,1,3,3,0,-0.1144,165,33,10,0
5,5,1,1,1,2,0,-0.1048,199,39,12,0
5,5,1,5,2,2,3,-0.093,165,36,8,1
5,5,1,4,1,3,2,-0.118,177,49,9,0
5,5,1,2,2,3,0,-0.121,163,37,6,0
5,5,1,2,2,3,2,-0.1235,159,36,11,0
5,5,1,1,3,2,0,-0.1152,191,47,14,0
5,5,1,2,3,2,3,-0.1058,146,36,10,0
5,5,1,3,4,1,0,-0.0989,151,41,14,0
5,5,1,2,2,3,0,-0.1097,163,37,6,0
5,5,1,2,3,3,0,-0.1244,193,47,10,0
5,5,1,5,3,2,5,-0.1074,204,49,9,1
5,5,1,2,3,2,0,-0.1184,180,41,8,0
5,5,1,5,3,2,5,-0.1172,170,43,8,0
5,5,1,3,4,3,0,-0.1221,192,43,14,0
5,5,1,5,2,1,5,-0.1238,175,52,8,0
5,5,1,2,1,2,0,-0.1163,162,45,10,0
5,5,1,4,4,3,0,-0.082,179,41,9,0
5,5,1,1,2,2,0,-0.1238,191,47,14,0
6,5,0,2,4,3,0,-0.0959,177,49,9,0
6,5,0,4,2,3,4,-0.1021,184,38,7,0
6,5,0,3,4,3,0,-0.0974,172,41,5,0
6,5,0,4,2,3,4,-0.1,173,35,9,0
6,5,0,5,2,3,4,-0.1075,194,40,20,0
6,5,0,1,1,2,0,-0.1154,157,41,10,0
6,5,0,1,3,2,0,-0.1233,165,36,8,0
6,5,0,1,1,4,0,-0.1206,168,41,9,0
6,5,0,2,1,1,3,-0.0942,151,41,14,0
6,5,0,2,2,2,3,-0.0997,174,41,9,0
6,5,0,1,1,2,0,-0.1001,180,41,8,0
6,5,0,5,2,2,3,-0.1054,157,44,18,0
6,5,0,1,1,3,0,-0.1195,158,32,11,0
6,5,0,1,1,3,0,-0.1127,192,49,7,0
6,5,0,3,2,3,0,-0.0959,177,49,9,0
6,5,0,4,2,2,3,-0.0936,167,34,8,0
6,5,0,2,3,4,3,-0.0905,165,38,8,0
6,5,0,2,1,3,1,-0.1194,192,43,14,0
6,5,0,5,2,2,3,-0.1069,184,57,6,1
6,5,0,3,3,3,3,-0.1239,172,47,9,0
6,5,0,4,2,2,4,-0.1121,151,30,9,0
6,5,0,2,1,2,0,-0.1083,150,37,3,0
6,5,0,2,1,2,3,-0.0894,163,34,10,0
6,5,0,3,2,2,3,-0.124,199,39,12,1
6,5,0,2,4,1,0,-0.1165,155,44,7,0
6,5,0,1,2,3,0,-0.1166,192,43,14,0
6,5,0,2,2,3,0,-0.108,169,42,4,0
6,5,0,3,3,4,0,-0.0853,158,33,11,0
6,5,0,2,2,3,0,-0.1092,193,40,8,0
6,5,0,4,2,4,3,-0.0878,168,41,9,0
6,5,0,3,4,3,0,-0.1244,193,46,16,0
6,5,0,2,2,2,3,-0.1152,192,41,12,0
7,5,0,3,2,3,5,-0.0994,146,30,6,0
7,5,0,4,3,2,3,-0.1065,165,36,8,0
7,5,0,3,1,3,2,-0.0847,165,41,16,0
7,5,0,3,2,2,4,-0.1024,180,41,8,0
7,5,0,3,2,3,4,-0.0926,182,45,8,0
7,5,0,5,4,1,0,-0.1267,169,42,4,1
7,5,0,5,2,3,3,-0.1259,175,44,16,1
7,5,0,1,4,3,0,-0.1063,172,41,5,0
7,5,0,3,4,2,0,-0.1237,204,49,9,0
7,5,0,4,4,3,2,-0.1177,193,40,8,0
7,5,0,3,2,2,2,-0.126,181,46,12,0
